0.0806702,0.0499616
-0.00612564,0.04008
0.0649846,-0.0644397
-0.0327379,-0.0158461
0.0184971,-0.0467548
0.0734749,-0.0175218
0.0619015,0.0357441
0.0600959,-0.0498064
-0.0223326,0.0466335
0.036392,0.060296
-0.0176559,0.049547
0.0362199,-0.0525206
-0.0447574,0.0390638
0.042383,-0.0367924
-0.0284837,0.0098271
-0.0313842,0.0195054
0.0669411,-0.0433466
-0.0422134,0.0663216
0.0933714,0.021372
-0.0400678,-0.0882452
-0.00724897,-0.0646416
-0.0535996,-0.0280553
-0.0920716,-0.0658223
-0.00760959,-0.0222614
0.0273307,-0.0281859
-0.0183103,-0.00690217
0.0616237,-0.0407064
-0.0780597,-0.0519141
-0.0707052,-0.0317642
-0.0813064,-0.0390068
0.030561,0.00982376
0.0356,0.0101379
-0.0585094,0.0318467
0.0110799,0.0400065
0.0305033,0.0197644
0.0192206,0.000462299
0.036856,-0.0211573
0.0157484,-0.0106015
-0.05941,0.0571831
0.00140404,-0.0511366
-0.0690883,0.00776661
0.00862737,-0.0258849
-0.0433245,0.00522594
-0.0403081,0.0109484
0.0404525,0.0176017
-0.0191804,-0.0537583
0.0791087,-0.0690823
-0.000325659,-0.00513013
-0.0030564,0.0222048
0.0173348,0.053108
-0.0810908,-0.0418645
-0.029155,0.0914998
-0.0407406,0.0902453
0.0446778,0.0465089
-0.0404118,0.0100469
-0.0662931,0.0564458
0.0608423,0.00679731
0.0666104,-0.0304382
-0.0329261,-0.0385406
-0.0188207,-0.0595176
0.0602156,0.0111541
0.017109,0.0800019
-0.0859551,0.0494232
-0.055523,-0.0450062
-0.0345821,-0.00284894
-0.0513986,-0.0136448
-0.0581589,-0.0773265
0.0753581,0.020819
-0.0503849,0.0557651
-0.0193577,0.0282336
-0.0256954,-0.0778083
0.0609501,0.0278821
-0.059805,-0.00844236
0.0393266,-0.0314224
0.0171332,-0.026885
-0.0759906,0.0443115
-0.0238713,0.01055
-0.0447598,-0.0398689
-0.0598707,-0.0579543
0.0282105,-0.0309072
-0.0300145,-0.0466736
0.00625427,-0.0240319
0.0432095,0.108695
0.0156264,0.0382314
-0.0531472,-0.019734
0.042629,-0.0399005
0.0288964,0.095375
-0.0475833,-0.0383887
0.00819595,0.0644604
0.0474167,0.0347793
0.0159216,0.0662216
0.0470087,-0.0395515
-0.00557673,0.0376169
-0.0725243,-0.0439305
-0.0298831,0.0418148
0.0904978,-0.0311144
0.0524624,-0.028438
0.0872568,0.0373582
-0.0190059,0.0403097
-0.022702,0.0004558
0.00335127,0.0409834
0.0796103,0.0219651
-0.0256003,0.0137262
0.0576778,-0.0631345
0.0255071,-0.0248631
0.000985294,-0.00967852
0.0414167,0.0915217
-0.0658896,-0.0281563
0.0923836,0.0289365
0.0182371,0.018977
0.0716776,-0.0687622
0.00870686,-0.0024622
-0.0326774,1.45367e-05
0.0576364,0.0279204
0.00107071,-0.0701612
0.00923353,0.0453776
-0.0758796,0.0459606
-0.0654327,0.025291
-0.0285311,0.00350924
0.0504373,-0.0157776
-0.0803641,0.0433967
-0.0758059,-0.0280115
-0.0166767,-0.06497
0.028504,-0.000286812
-0.0268211,-0.0468426
0.0743669,0.0508076
0.0664694,0.00836546
-0.0146985,0.049709
0.0497597,-0.034899
0.0630565,-0.0567125
0.0790336,0.00561881
-0.058207,0.0511408
0.0159201,0.0326069
-0.0328333,0.003429
0.00701086,0.028649
-0.0126151,-0.0691239
-0.0396034,0.0818401
0.0277654,-0.0381603
-0.000322652,-0.00628606
-0.0296231,-0.0179333
-0.0554509,-0.0252668
-0.0310587,0.00387272
0.0798648,0.073718
0.0728657,-0.0241719
0.024128,-0.0862188
0.0313122,-0.0346361
0.0517274,0.0732078
0.0525619,0.0255424
-0.0842819,-0.0332049
-0.0516309,-0.0168107
0.066874,-0.0363326
-0.0120315,-0.0487131
0.0487855,-0.0142005
-0.0911234,-0.0374778
-0.0227493,0.0445885
0.0424878,0.0720844
-0.0518397,0.00621216
-0.0755602,-0.0728417
0.0105003,-0.0675134
-0.0424774,-0.0717907
-0.0329521,-0.0341889
-0.0416647,-0.0583606
0.023104,-0.00499643
0.00831801,0.0163296
-0.0540543,0.0410256
0.070642,-0.00639916
-0.0450522,0.0601113
0.0466342,0.0503857
0.0171429,0.0330615
